1
0
29
0 1.007451e+01
8 6.244503e-02
8 -1.080894e-03
8 5.663435e-03
8 -9.140309e-02
8 -5.416109e-02
8 -6.704488e-02
8 -7.966125e-02
8 -3.637304e-02
8 -3.827450e-03
8 8.367227e-02
9 -7.435463e-02
9 -1.041410e-01
9 -2.330794e-02
9 -3.306493e-02
9 -2.091070e-02
9 -2.535953e-02
9 -7.382002e-02
9 -1.285558e-01
9 -8.564556e-02
7 9.738200e-02
5 4.975860e-01
1 -3.162859e-02
2 6.169137e-01
3 -4.547029e-02
4 -2.124067e-01
6 -2.696946e-01
-1 -3.629042e-01
-2 -1.288970e+00
